-36.0,-46.0,-37.0,-52.0,-40.0,-49.0,-39.0,-37.0,-45.0,-44.0,-36.0,-55.0
-37.0,-38.0,-37.0,-53.0,-45.0,-44.0,-38.0,-38.0,-45.0,-50.0,-36.0,-54.0
-37.0,-46.0,-38.0,-53.0,-41.0,-51.0,-38.0,-33.0,-48.0,-53.0,-39.0,-54.0
-39.0,-41.0,-34.0,-52.0,-42.0,-49.0,-38.0,-36.0,-42.0,-54.0,-38.0,-55.0
-39.0,-37.0,-39.0,-52.0,-48.0,-49.0,-38.0,-35.0,-43.0,-55.0,-38.0,-56.0
-40.0,-41.0,-34.0,-52.0,-44.0,-44.0,-38.0,-36.0,-43.0,-46.0,-37.0,-57.0
-40.0,-39.0,-37.0,-53.0,-47.0,-43.0,-39.0,-40.0,-44.0,-40.0,-37.0,-56.0
-39.0,-37.0,-37.0,-53.0,-42.0,-49.0,-38.0,-38.0,-45.0,-39.0,-38.0,-56.0
-38.0,-41.0,-42.0,-52.0,-41.0,-48.0,-38.0,-35.0,-44.0,-39.0,-39.0,-54.0
-37.0,-38.0,-38.0,-53.0,-43.0,-48.0,-38.0,-35.0,-45.0,-39.0,-40.0,-54.0
-37.0,-39.0,-34.0,-52.0,-46.0,-49.0,-38.0,-34.0,-42.0,-38.0,-39.0,-71.0
-35.0,-40.0,-37.0,-52.0,-42.0,-48.0,-38.0,-37.0,-42.0,-38.0,-37.0,-52.0
-38.0,-42.0,-34.0,-54.0,-42.0,-50.0,-38.0,-34.0,-48.0,-41.0,-41.0,-50.0
-37.0,-38.0,-37.0,-53.0,-43.0,-49.0,-39.0,-36.0,-49.0,-40.0,-38.0,-49.0
-35.0,-41.0,-35.0,-53.0,-41.0,-49.0,-38.0,-37.0,-48.0,-39.0,-38.0,-50.0
-35.0,-41.0,-37.0,-52.0,-42.0,-46.0,-40.0,-37.0,-50.0,-40.0,-38.0,-53.0
-35.0,-40.0,-34.0,-52.0,-43.0,-49.0,-38.0,-38.0,-49.0,-39.0,-37.0,-61.0
-34.0,-39.0,-34.0,-53.0,-47.0,-48.0,-39.0,-35.0,-50.0,-39.0,-35.0,-54.0
-33.0,-40.0,-37.0,-52.0,-46.0,-50.0,-39.0,-36.0,-44.0,-40.0,-39.0,-55.0
-34.0,-40.0,-36.0,-52.0,-42.0,-43.0,-38.0,-39.0,-49.0,-40.0,-38.0,-54.0
-36.0,-47.0,-35.0,-53.0,-43.0,-49.0,-38.0,-38.0,-49.0,-39.0,-38.0,-59.0
-33.0,-41.0,-36.0,-53.0,-46.0,-48.0,-39.0,-35.0,-45.0,-40.0,-38.0,-56.0
-34.0,-40.0,-35.0,-52.0,-47.0,-44.0,-39.0,-37.0,-43.0,-40.0,-39.0,-54.0
-34.0,-47.0,-35.0,-52.0,-41.0,-49.0,-39.0,-38.0,-50.0,-40.0,-38.0,-63.0
-33.0,-40.0,-36.0,-52.0,-47.0,-49.0,-39.0,-36.0,-47.0,-41.0,-39.0,-53.0
-34.0,-41.0,-37.0,-52.0,-42.0,-43.0,-39.0,-36.0,-48.0,-41.0,-37.0,-56.0
-36.0,-42.0,-37.0,-52.0,-42.0,-49.0,-39.0,-38.0,-42.0,-41.0,-37.0,-59.0
-37.0,-46.0,-36.0,-53.0,-45.0,-43.0,-40.0,-36.0,-44.0,-40.0,-38.0,-55.0
-37.0,-40.0,-35.0,-52.0,-47.0,-50.0,-39.0,-37.0,-48.0,-40.0,-38.0,-55.0
-36.0,-39.0,-36.0,-53.0,-47.0,-49.0,-38.0,-37.0,-43.0,-40.0,-38.0,-55.0
-35.0,-40.0,-36.0,-54.0,-43.0,-50.0,-40.0,-36.0,-44.0,-40.0,-38.0,-52.0
-35.0,-41.0,-36.0,-53.0,-47.0,-49.0,-39.0,-37.0,-48.0,-41.0,-38.0,-51.0
-34.0,-40.0,-36.0,-49.0,-46.0,-50.0,-39.0,-36.0,-43.0,-40.0,-38.0,-54.0
-34.0,-40.0,-38.0,-54.0,-42.0,-49.0,-39.0,-36.0,-50.0,-41.0,-38.0,-52.0
-34.0,-42.0,-37.0,-54.0,-40.0,-49.0,-39.0,-36.0,-48.0,-40.0,-38.0,-54.0
-33.0,-38.0,-36.0,-52.0,-46.0,-49.0,-39.0,-35.0,-42.0,-39.0,-38.0,-53.0
-33.0,-41.0,-36.0,-53.0,-47.0,-48.0,-38.0,-37.0,-48.0,-41.0,-38.0,-54.0
-32.0,-56.0,-37.0,-54.0,-40.0,-47.0,-39.0,-36.0,-43.0,-40.0,-44.0,-55.0
-33.0,-47.0,-36.0,-53.0,-46.0,-52.0,-39.0,-36.0,-43.0,-40.0,-38.0,-54.0
-34.0,-43.0,-37.0,-53.0,-40.0,-49.0,-38.0,-36.0,-44.0,-40.0,-37.0,-56.0
-34.0,-51.0,-37.0,-52.0,-42.0,-49.0,-38.0,-36.0,-48.0,-39.0,-38.0,-57.0
-34.0,-39.0,-37.0,-52.0,-42.0,-49.0,-39.0,-37.0,-48.0,-41.0,-38.0,-57.0
-33.0,-40.0,-36.0,-53.0,-43.0,-49.0,-38.0,-37.0,-48.0,-41.0,-39.0,-53.0
-34.0,-47.0,-38.0,-53.0,-47.0,-43.0,-37.0,-37.0,-43.0,-40.0,-39.0,-53.0
-37.0,-43.0,-36.0,-53.0,-41.0,-44.0,-39.0,-36.0,-48.0,-40.0,-39.0,-53.0
-35.0,-45.0,-36.0,-52.0,-41.0,-49.0,-40.0,-36.0,-44.0,-44.0,-37.0,-53.0
-36.0,-42.0,-37.0,-52.0,-47.0,-44.0,-40.0,-37.0,-43.0,-39.0,-39.0,-54.0
-36.0,-41.0,-34.0,-54.0,-38.0,-49.0,-39.0,-37.0,-43.0,-39.0,-37.0,-52.0
-35.0,-49.0,-37.0,-52.0,-41.0,-43.0,-39.0,-36.0,-42.0,-38.0,-36.0,-52.0
-32.0,-44.0,-38.0,-52.0,-46.0,-49.0,-39.0,-37.0,-44.0,-39.0,-37.0,-51.0
-35.0,-51.0,-37.0,-52.0,-43.0,-50.0,-39.0,-36.0,-47.0,-39.0,-37.0,-51.0
-35.0,-51.0,-35.0,-52.0,-42.0,-49.0,-39.0,-37.0,-42.0,-40.0,-43.0,-52.0
-33.0,-48.0,-38.0,-53.0,-49.0,-44.0,-44.0,-37.0,-45.0,-38.0,-37.0,-54.0
-37.0,-50.0,-36.0,-53.0,-46.0,-49.0,-39.0,-37.0,-42.0,-40.0,-36.0,-54.0
-33.0,-44.0,-36.0,-54.0,-43.0,-44.0,-39.0,-36.0,-47.0,-40.0,-37.0,-53.0
-35.0,-50.0,-37.0,-53.0,-46.0,-49.0,-40.0,-36.0,-43.0,-40.0,-37.0,-52.0
-33.0,-50.0,-37.0,-54.0,-41.0,-49.0,-39.0,-37.0,-42.0,-39.0,-38.0,-52.0
-33.0,-54.0,-36.0,-53.0,-42.0,-49.0,-40.0,-37.0,-47.0,-38.0,-38.0,-54.0
-35.0,-54.0,-35.0,-53.0,-41.0,-43.0,-38.0,-37.0,-48.0,-39.0,-38.0,-54.0
-35.0,-57.0,-35.0,-54.0,-47.0,-49.0,-39.0,-36.0,-43.0,-39.0,-39.0,-57.0
-34.0,-53.0,-37.0,-55.0,-40.0,-43.0,-40.0,-36.0,-43.0,-41.0,-37.0,-56.0
-33.0,-53.0,-36.0,-53.0,-39.0,-49.0,-40.0,-38.0,-42.0,-39.0,-38.0,-56.0
-37.0,-54.0,-36.0,-53.0,-41.0,-49.0,-39.0,-37.0,-43.0,-39.0,-37.0,-55.0
-37.0,-57.0,-35.0,-53.0,-41.0,-46.0,-39.0,-36.0,-43.0,-45.0,-38.0,-54.0
-37.0,-53.0,-35.0,-54.0,-40.0,-49.0,-39.0,-37.0,-42.0,-44.0,-37.0,-53.0
-34.0,-50.0,-36.0,-53.0,-40.0,-44.0,-38.0,-36.0,-43.0,-40.0,-37.0,-53.0
-35.0,-43.0,-36.0,-52.0,-43.0,-49.0,-40.0,-37.0,-42.0,-39.0,-37.0,-54.0
-37.0,-48.0,-35.0,-53.0,-41.0,-44.0,-38.0,-39.0,-42.0,-40.0,-37.0,-52.0
-36.0,-40.0,-35.0,-54.0,-41.0,-49.0,-38.0,-37.0,-43.0,-39.0,-37.0,-51.0
-37.0,-42.0,-35.0,-53.0,-41.0,-49.0,-39.0,-37.0,-43.0,-39.0,-38.0,-52.0
-35.0,-50.0,-35.0,-53.0,-43.0,-44.0,-44.0,-36.0,-42.0,-39.0,-37.0,-53.0
-34.0,-52.0,-36.0,-54.0,-42.0,-48.0,-39.0,-36.0,-47.0,-39.0,-37.0,-55.0
-37.0,-52.0,-37.0,-55.0,-42.0,-43.0,-40.0,-36.0,-42.0,-39.0,-37.0,-53.0
-38.0,-52.0,-37.0,-53.0,-42.0,-50.0,-40.0,-36.0,-43.0,-40.0,-37.0,-54.0
-38.0,-57.0,-36.0,-54.0,-42.0,-48.0,-38.0,-36.0,-42.0,-39.0,-37.0,-55.0
-39.0,-58.0,-36.0,-54.0,-47.0,-49.0,-39.0,-36.0,-42.0,-41.0,-37.0,-54.0
-38.0,-54.0,-38.0,-53.0,-47.0,-50.0,-39.0,-37.0,-48.0,-39.0,-37.0,-54.0
-37.0,-55.0,-36.0,-54.0,-42.0,-48.0,-40.0,-36.0,-42.0,-39.0,-36.0,-54.0
-33.0,-54.0,-37.0,-54.0,-41.0,-49.0,-40.0,-37.0,-42.0,-43.0,-36.0,-53.0
-36.0,-53.0,-37.0,-54.0,-41.0,-44.0,-39.0,-37.0,-47.0,-38.0,-36.0,-52.0
-37.0,-53.0,-38.0,-53.0,-41.0,-48.0,-39.0,-36.0,-42.0,-39.0,-37.0,-49.0
-35.0,-53.0,-37.0,-53.0,-45.0,-49.0,-39.0,-37.0,-42.0,-39.0,-37.0,-50.0
-36.0,-55.0,-37.0,-54.0,-46.0,-49.0,-40.0,-37.0,-43.0,-39.0,-38.0,-51.0
-35.0,-55.0,-37.0,-53.0,-41.0,-49.0,-38.0,-36.0,-43.0,-44.0,-39.0,-53.0
-35.0,-54.0,-35.0,-52.0,-46.0,-44.0,-39.0,-36.0,-43.0,-40.0,-37.0,-53.0
-35.0,-56.0,-35.0,-54.0,-40.0,-48.0,-40.0,-37.0,-43.0,-46.0,-37.0,-52.0
-36.0,-55.0,-35.0,-53.0,-42.0,-50.0,-40.0,-36.0,-43.0,-40.0,-39.0,-53.0
-37.0,-53.0,-35.0,-52.0,-41.0,-49.0,-38.0,-36.0,-43.0,-40.0,-39.0,-55.0
-36.0,-51.0,-35.0,-54.0,-41.0,-44.0,-38.0,-36.0,-42.0,-44.0,-38.0,-54.0
-36.0,-52.0,-37.0,-53.0,-41.0,-50.0,-38.0,-37.0,-43.0,-44.0,-37.0,-54.0
-33.0,-51.0,-36.0,-53.0,-41.0,-48.0,-39.0,-37.0,-43.0,-40.0,-38.0,-54.0
-34.0,-52.0,-35.0,-54.0,-41.0,-46.0,-44.0,-36.0,-44.0,-40.0,-37.0,-55.0
-35.0,-53.0,-35.0,-54.0,-46.0,-44.0,-40.0,-36.0,-44.0,-39.0,-37.0,-56.0
-37.0,-53.0,-35.0,-53.0,-46.0,-49.0,-40.0,-37.0,-42.0,-40.0,-38.0,-56.0
-37.0,-53.0,-37.0,-54.0,-40.0,-43.0,-39.0,-37.0,-43.0,-40.0,-38.0,-56.0
-37.0,-53.0,-37.0,-54.0,-41.0,-49.0,-44.0,-37.0,-44.0,-40.0,-38.0,-56.0
-37.0,-48.0,-37.0,-53.0,-46.0,-49.0,-44.0,-37.0,-45.0,-40.0,-38.0,-56.0
-35.0,-49.0,-37.0,-54.0,-43.0,-49.0,-39.0,-37.0,-44.0,-41.0,-38.0,-58.0
-35.0,-51.0,-36.0,-51.0,-42.0,-50.0,-39.0,-37.0,-49.0,-40.0,-38.0,-58.0
-33.0,-44.0,-37.0,-51.0,-40.0,-49.0,-39.0,-37.0,-48.0,-42.0,-38.0,-57.0
-33.0,-52.0,-36.0,-53.0,-42.0,-49.0,-38.0,-37.0,-49.0,-40.0,-38.0,-56.0
-34.0,-45.0,-38.0,-53.0,-41.0,-49.0,-39.0,-37.0,-48.0,-40.0,-39.0,-56.0
-34.0,-51.0,-49.0,-51.0,-43.0,-49.0,-39.0,-36.0,-50.0,-40.0,-39.0,-56.0
-36.0,-49.0,-36.0,-52.0,-44.0,-48.0,-39.0,-38.0,-48.0,-40.0,-40.0,-55.0
-35.0,-51.0,-36.0,-53.0,-41.0,-49.0,-39.0,-37.0,-49.0,-40.0,-40.0,-56.0
-34.0,-50.0,-36.0,-52.0,-39.0,-49.0,-38.0,-37.0,-49.0,-40.0,-40.0,-56.0
-34.0,-44.0,-38.0,-53.0,-40.0,-49.0,-39.0,-36.0,-48.0,-40.0,-38.0,-56.0
-35.0,-43.0,-37.0,-52.0,-41.0,-48.0,-40.0,-36.0,-49.0,-40.0,-39.0,-56.0
-34.0,-44.0,-37.0,-53.0,-41.0,-48.0,-39.0,-38.0,-44.0,-40.0,-40.0,-56.0
-34.0,-50.0,-38.0,-52.0,-41.0,-48.0,-40.0,-36.0,-49.0,-40.0,-38.0,-55.0
-36.0,-50.0,-38.0,-54.0,-46.0,-49.0,-39.0,-37.0,-49.0,-39.0,-39.0,-55.0
-35.0,-50.0,-35.0,-52.0,-41.0,-49.0,-39.0,-37.0,-50.0,-39.0,-39.0,-54.0
-35.0,-52.0,-37.0,-52.0,-42.0,-49.0,-41.0,-35.0,-52.0,-39.0,-38.0,-55.0
-34.0,-51.0,-36.0,-53.0,-40.0,-49.0,-44.0,-37.0,-49.0,-39.0,-39.0,-56.0
-34.0,-51.0,-36.0,-54.0,-39.0,-43.0,-39.0,-37.0,-48.0,-40.0,-39.0,-56.0
-35.0,-52.0,-35.0,-52.0,-40.0,-48.0,-39.0,-37.0,-44.0,-40.0,-38.0,-56.0
-33.0,-53.0,-36.0,-54.0,-41.0,-49.0,-39.0,-36.0,-44.0,-39.0,-38.0,-57.0
-34.0,-53.0,-36.0,-53.0,-44.0,-49.0,-38.0,-37.0,-51.0,-39.0,-39.0,-57.0
-34.0,-52.0,-35.0,-54.0,-41.0,-44.0,-39.0,-37.0,-45.0,-40.0,-39.0,-57.0
-34.0,-49.0,-37.0,-52.0,-41.0,-47.0,-39.0,-36.0,-49.0,-40.0,-37.0,-57.0
-35.0,-50.0,-37.0,-53.0,-45.0,-49.0,-39.0,-36.0,-49.0,-41.0,-38.0,-57.0
-35.0,-51.0,-35.0,-51.0,-41.0,-47.0,-39.0,-36.0,-51.0,-40.0,-37.0,-56.0
-34.0,-50.0,-36.0,-53.0,-41.0,-50.0,-39.0,-37.0,-48.0,-39.0,-37.0,-55.0
-34.0,-52.0,-35.0,-53.0,-45.0,-49.0,-38.0,-36.0,-50.0,-40.0,-38.0,-56.0
-34.0,-51.0,-35.0,-53.0,-41.0,-43.0,-39.0,-36.0,-51.0,-39.0,-37.0,-55.0
-34.0,-51.0,-34.0,-54.0,-42.0,-50.0,-39.0,-38.0,-50.0,-39.0,-36.0,-57.0
-34.0,-52.0,-36.0,-53.0,-43.0,-50.0,-40.0,-37.0,-49.0,-39.0,-38.0,-58.0
-34.0,-44.0,-35.0,-52.0,-46.0,-50.0,-40.0,-37.0,-50.0,-39.0,-36.0,-57.0
-34.0,-45.0,-35.0,-52.0,-46.0,-49.0,-44.0,-36.0,-49.0,-40.0,-37.0,-56.0
-33.0,-45.0,-36.0,-52.0,-41.0,-44.0,-40.0,-37.0,-48.0,-40.0,-38.0,-57.0
-35.0,-51.0,-37.0,-52.0,-42.0,-49.0,-41.0,-36.0,-48.0,-39.0,-37.0,-56.0
-34.0,-54.0,-36.0,-53.0,-41.0,-49.0,-40.0,-37.0,-49.0,-39.0,-38.0,-56.0
-34.0,-55.0,-36.0,-52.0,-45.0,-44.0,-40.0,-37.0,-44.0,-39.0,-39.0,-55.0
-34.0,-52.0,-37.0,-53.0,-47.0,-46.0,-39.0,-36.0,-43.0,-40.0,-39.0,-56.0
-34.0,-54.0,-37.0,-52.0,-46.0,-49.0,-39.0,-37.0,-44.0,-40.0,-39.0,-56.0
-34.0,-51.0,-37.0,-54.0,-41.0,-43.0,-38.0,-36.0,-44.0,-40.0,-38.0,-54.0
-35.0,-52.0,-37.0,-53.0,-41.0,-49.0,-39.0,-37.0,-44.0,-39.0,-38.0,-54.0
-35.0,-52.0,-36.0,-53.0,-46.0,-45.0,-44.0,-36.0,-44.0,-40.0,-37.0,-55.0
-35.0,-53.0,-37.0,-52.0,-42.0,-44.0,-39.0,-36.0,-43.0,-40.0,-38.0,-53.0
-36.0,-54.0,-36.0,-54.0,-41.0,-49.0,-40.0,-37.0,-44.0,-40.0,-37.0,-54.0
-36.0,-44.0,-37.0,-53.0,-41.0,-49.0,-44.0,-38.0,-43.0,-40.0,-36.0,-55.0
-36.0,-54.0,-36.0,-52.0,-43.0,-51.0,-39.0,-36.0,-43.0,-39.0,-38.0,-57.0
-36.0,-51.0,-38.0,-55.0,-47.0,-49.0,-38.0,-37.0,-44.0,-39.0,-39.0,-55.0
-35.0,-53.0,-36.0,-53.0,-40.0,-44.0,-44.0,-37.0,-44.0,-40.0,-38.0,-58.0
-35.0,-52.0,-35.0,-53.0,-45.0,-49.0,-38.0,-37.0,-49.0,-40.0,-38.0,-57.0
-35.0,-54.0,-35.0,-54.0,-42.0,-47.0,-38.0,-37.0,-48.0,-40.0,-37.0,-57.0
-35.0,-46.0,-35.0,-53.0,-41.0,-49.0,-39.0,-37.0,-51.0,-40.0,-37.0,-57.0
-35.0,-50.0,-36.0,-51.0,-40.0,-49.0,-40.0,-36.0,-44.0,-39.0,-38.0,-58.0
-36.0,-50.0,-35.0,-53.0,-42.0,-48.0,-39.0,-36.0,-49.0,-39.0,-38.0,-59.0
-37.0,-50.0,-36.0,-53.0,-42.0,-49.0,-40.0,-36.0,-44.0,-44.0,-36.0,-59.0
-35.0,-44.0,-37.0,-53.0,-39.0,-49.0,-39.0,-36.0,-45.0,-44.0,-37.0,-56.0
-36.0,-45.0,-37.0,-53.0,-41.0,-49.0,-36.0,-37.0,-44.0,-39.0,-37.0,-56.0
-37.0,-51.0,-37.0,-51.0,-41.0,-48.0,-37.0,-40.0,-49.0,-40.0,-38.0,-57.0
-37.0,-57.0,-36.0,-53.0,-40.0,-43.0,-46.0,-36.0,-44.0,-44.0,-37.0,-55.0
-37.0,-54.0,-36.0,-51.0,-40.0,-49.0,-36.0,-37.0,-49.0,-39.0,-36.0,-55.0
-36.0,-54.0,-38.0,-52.0,-43.0,-45.0,-40.0,-36.0,-44.0,-39.0,-36.0,-56.0
-36.0,-55.0,-37.0,-51.0,-43.0,-45.0,-37.0,-36.0,-44.0,-39.0,-37.0,-55.0
-36.0,-55.0,-36.0,-51.0,-41.0,-44.0,-39.0,-37.0,-49.0,-39.0,-35.0,-54.0
-36.0,-54.0,-36.0,-51.0,-40.0,-49.0,-40.0,-37.0,-49.0,-39.0,-38.0,-53.0
-36.0,-55.0,-36.0,-51.0,-39.0,-49.0,-39.0,-37.0,-49.0,-40.0,-38.0,-52.0
-35.0,-53.0,-36.0,-52.0,-39.0,-49.0,-40.0,-37.0,-48.0,-40.0,-37.0,-53.0
-34.0,-51.0,-36.0,-52.0,-40.0,-48.0,-36.0,-37.0,-44.0,-40.0,-37.0,-55.0
-33.0,-53.0,-36.0,-53.0,-46.0,-49.0,-38.0,-37.0,-44.0,-40.0,-38.0,-56.0
-34.0,-52.0,-36.0,-52.0,-42.0,-44.0,-45.0,-36.0,-48.0,-45.0,-38.0,-54.0
-35.0,-51.0,-37.0,-54.0,-46.0,-48.0,-39.0,-37.0,-49.0,-40.0,-37.0,-53.0
-34.0,-51.0,-36.0,-55.0,-42.0,-49.0,-39.0,-37.0,-45.0,-40.0,-39.0,-53.0
-34.0,-51.0,-37.0,-50.0,-43.0,-49.0,-38.0,-37.0,-48.0,-45.0,-38.0,-53.0
-35.0,-52.0,-36.0,-50.0,-41.0,-49.0,-39.0,-37.0,-50.0,-41.0,-37.0,-53.0
-35.0,-52.0,-35.0,-52.0,-41.0,-48.0,-39.0,-37.0,-49.0,-40.0,-37.0,-53.0
-36.0,-52.0,-36.0,-55.0,-47.0,-48.0,-36.0,-36.0,-50.0,-41.0,-37.0,-55.0
-35.0,-53.0,-35.0,-52.0,-46.0,-45.0,-45.0,-37.0,-50.0,-44.0,-38.0,-54.0
-33.0,-52.0,-37.0,-53.0,-40.0,-49.0,-40.0,-36.0,-50.0,-40.0,-37.0,-53.0
-33.0,-52.0,-38.0,-52.0,-41.0,-48.0,-39.0,-37.0,-49.0,-40.0,-37.0,-53.0
-33.0,-52.0,-37.0,-53.0,-47.0,-48.0,-40.0,-36.0,-50.0,-46.0,-38.0,-54.0
-32.0,-53.0,-39.0,-52.0,-40.0,-49.0,-40.0,-37.0,-50.0,-41.0,-39.0,-53.0
-32.0,-52.0,-36.0,-52.0,-46.0,-48.0,-40.0,-37.0,-49.0,-45.0,-39.0,-52.0
-33.0,-54.0,-35.0,-53.0,-41.0,-48.0,-39.0,-37.0,-50.0,-45.0,-38.0,-52.0
-35.0,-53.0,-34.0,-51.0,-43.0,-49.0,-39.0,-36.0,-50.0,-41.0,-39.0,-53.0
-33.0,-54.0,-35.0,-54.0,-47.0,-49.0,-40.0,-36.0,-49.0,-40.0,-38.0,-53.0
-33.0,-54.0,-34.0,-56.0,-44.0,-49.0,-40.0,-36.0,-50.0,-40.0,-38.0,-54.0
-33.0,-56.0,-35.0,-51.0,-47.0,-44.0,-39.0,-37.0,-50.0,-40.0,-39.0,-54.0
-34.0,-55.0,-35.0,-51.0,-42.0,-50.0,-38.0,-36.0,-50.0,-40.0,-38.0,-54.0
-34.0,-58.0,-37.0,-54.0,-41.0,-49.0,-39.0,-36.0,-51.0,-40.0,-36.0,-54.0
-33.0,-55.0,-36.0,-52.0,-42.0,-45.0,-38.0,-37.0,-44.0,-44.0,-39.0,-54.0
-34.0,-57.0,-37.0,-51.0,-39.0,-49.0,-39.0,-36.0,-49.0,-40.0,-39.0,-52.0
-34.0,-58.0,-37.0,-54.0,-46.0,-48.0,-39.0,-36.0,-50.0,-39.0,-38.0,-54.0
-34.0,-55.0,-36.0,-53.0,-42.0,-44.0,-38.0,-37.0,-50.0,-45.0,-37.0,-53.0
-35.0,-55.0,-34.0,-53.0,-42.0,-49.0,-38.0,-37.0,-49.0,-44.0,-38.0,-53.0
-35.0,-56.0,-34.0,-51.0,-41.0,-50.0,-39.0,-36.0,-44.0,-45.0,-37.0,-53.0
-33.0,-53.0,-38.0,-51.0,-41.0,-49.0,-38.0,-37.0,-45.0,-40.0,-37.0,-53.0
-34.0,-55.0,-38.0,-51.0,-41.0,-49.0,-37.0,-37.0,-50.0,-41.0,-37.0,-52.0
-33.0,-55.0,-36.0,-52.0,-41.0,-49.0,-35.0,-37.0,-48.0,-39.0,-37.0,-52.0
-34.0,-55.0,-35.0,-50.0,-42.0,-50.0,-35.0,-37.0,-41.0,-40.0,-39.0,-52.0
-36.0,-52.0,-35.0,-54.0,-42.0,-49.0,-34.0,-37.0,-46.0,-41.0,-37.0,-52.0
-36.0,-54.0,-36.0,-54.0,-46.0,-49.0,-35.0,-37.0,-43.0,-41.0,-37.0,-53.0
-37.0,-52.0,-36.0,-52.0,-45.0,-49.0,-34.0,-38.0,-42.0,-40.0,-38.0,-55.0
-37.0,-51.0,-39.0,-51.0,-38.0,-44.0,-34.0,-37.0,-43.0,-41.0,-38.0,-52.0
-37.0,-52.0,-40.0,-51.0,-43.0,-44.0,-37.0,-37.0,-49.0,-40.0,-38.0,-52.0
-38.0,-55.0,-39.0,-52.0,-41.0,-48.0,-39.0,-36.0,-45.0,-40.0,-39.0,-52.0
-38.0,-53.0,-38.0,-55.0,-41.0,-49.0,-40.0,-38.0,-44.0,-40.0,-39.0,-52.0
-37.0,-54.0,-38.0,-51.0,-45.0,-44.0,-38.0,-37.0,-43.0,-39.0,-39.0,-51.0
-36.0,-51.0,-38.0,-52.0,-40.0,-44.0,-40.0,-37.0,-44.0,-40.0,-37.0,-51.0
-33.0,-51.0,-38.0,-54.0,-48.0,-49.0,-40.0,-37.0,-49.0,-40.0,-38.0,-51.0
-34.0,-55.0,-37.0,-52.0,-40.0,-44.0,-46.0,-36.0,-43.0,-40.0,-38.0,-51.0
-33.0,-53.0,-37.0,-53.0,-48.0,-44.0,-43.0,-37.0,-43.0,-40.0,-38.0,-52.0
-33.0,-50.0,-36.0,-53.0,-41.0,-48.0,-49.0,-37.0,-49.0,-40.0,-38.0,-52.0
-35.0,-54.0,-37.0,-54.0,-42.0,-44.0,-46.0,-36.0,-50.0,-39.0,-38.0,-52.0
-36.0,-58.0,-38.0,-53.0,-46.0,-49.0,-47.0,-37.0,-45.0,-40.0,-37.0,-52.0
-37.0,-53.0,-37.0,-53.0,-41.0,-43.0,-65.0,-36.0,-45.0,-39.0,-38.0,-52.0
-35.0,-49.0,-35.0,-53.0,-40.0,-41.0,-39.0,-38.0,-49.0,-39.0,-38.0,-49.0
-36.0,-51.0,-40.0,-54.0,-43.0,-49.0,-36.0,-37.0,-51.0,-40.0,-38.0,-52.0
