-55,-52,-54,-55,-52,-51,-55,-62,-55,-37,-37,-39
-53,-54,-53,-56,-52,-46,-55,-62,-55,-39,-39,-41
-52,-47,-54,-57,-52,-50,-60,-60,-55,-40,-38,-44
-54,-52,-54,-57,-52,-51,-53,-60,-56,-41,-39,-41
-54,-47,-53,-58,-55,-51,-55,-62,-56,-40,-35,-41
-54,-52,-54,-56,-55,-51,-56,-57,-55,-38,-37,-44
-52,-51,-53,-56,-55,-51,-54,-60,-55,-39,-37,-41
-52,-52,-52,-57,-56,-51,-57,-58,-57,-38,-39,-39
-52,-51,-53,-55,-54,-46,-57,-57,-55,-39,-36,-40
-53,-53,-54,-56,-55,-48,-55,-58,-56,-39,-36,-45
-54,-54,-53,-58,-55,-51,-58,-57,-53,-41,-36,-40
-53,-51,-54,-57,-55,-49,-56,-61,-55,-40,-36,-40
-55,-53,-55,-56,-54,-53,-55,-62,-55,-40,-37,-52
-54,-52,-55,-58,-54,-46,-56,-62,-56,-48,-37,-41
-53,-54,-55,-55,-55,-51,-57,-61,-55,-38,-36,-46
-52,-52,-57,-58,-55,-51,-55,-61,-55,-39,-36,-40
-54,-52,-55,-57,-54,-51,-62,-60,-55,-38,-36,-41
-54,-53,-55,-57,-56,-53,-56,-60,-54,-39,-38,-40
-54,-50,-54,-58,-55,-52,-56,-58,-54,-39,-37,-45
-53,-53,-52,-58,-56,-55,-58,-61,-54,-40,-38,-46
-55,-48,-55,-57,-56,-51,-55,-60,-54,-38,-37,-40
-54,-52,-55,-58,-55,-52,-55,-60,-55,-39,-37,-41
-54,-52,-54,-60,-56,-51,-57,-58,-54,-38,-37,-39
-52,-52,-56,-59,-55,-52,-56,-56,-54,-39,-36,-40
-55,-51,-56,-57,-57,-50,-57,-56,-57,-38,-38,-41
-54,-54,-53,-58,-53,-51,-52,-58,-55,-39,-37,-40
-52,-51,-53,-56,-53,-50,-58,-62,-55,-40,-37,-41
-51,-49,-53,-57,-53,-51,-56,-56,-53,-39,-37,-40
-52,-52,-54,-55,-54,-50,-59,-57,-55,-39,-36,-45
-53,-47,-54,-55,-53,-51,-56,-56,-55,-38,-38,-40
-53,-52,-54,-59,-56,-53,-57,-58,-54,-38,-40,-41
-53,-53,-54,-58,-53,-50,-57,-58,-55,-40,-73,-41
-54,-54,-55,-58,-54,-53,-55,-58,-55,-38,-36,-40
-52,-48,-56,-58,-51,-50,-56,-58,-55,-39,-36,-42
-54,-52,-55,-58,-50,-50,-57,-57,-54,-40,-37,-43
-51,-52,-56,-56,-52,-52,-55,-56,-54,-39,-36,-43
-54,-51,-55,-59,-53,-50,-57,-57,-52,-41,-39,-44
-50,-52,-54,-57,-52,-51,-55,-58,-55,-41,-36,-50
-51,-52,-55,-57,-51,-53,-56,-58,-55,-42,-36,-49
-44,-52,-57,-58,-53,-52,-57,-60,-54,-43,-37,-43
-50,-52,-55,-60,-51,-51,-56,-57,-54,-42,-36,-42
-50,-53,-57,-57,-53,-54,-56,-59,-53,-40,-38,-43
-52,-53,-55,-59,-52,-46,-56,-59,-54,-42,-37,-44
-52,-51,-55,-59,-55,-51,-55,-60,-54,-40,-37,-42
-52,-51,-52,-63,-54,-51,-57,-61,-54,-39,-38,-42
-52,-52,-52,-60,-54,-50,-55,-60,-55,-39,-36,-42
-51,-52,-52,-61,-51,-50,-56,-59,-54,-39,-35,-48
-52,-52,-52,-57,-53,-46,-56,-58,-54,-38,-36,-42
-52,-54,-51,-54,-54,-51,-57,-58,-56,-38,-38,-43
-51,-53,-52,-59,-54,-52,-57,-61,-56,-39,-40,-49
-53,-52,-55,-56,-52,-54,-56,-60,-54,-39,-36,-48
-50,-53,-52,-58,-52,-54,-57,-59,-55,-40,-36,-42
-52,-52,-52,-61,-51,-57,-56,-60,-54,-38,-38,-43
-53,-51,-52,-60,-52,-48,-59,-57,-55,-40,-35,-42
-51,-53,-53,-59,-52,-53,-57,-59,-54,-39,-38,-41
-51,-46,-53,-60,-51,-53,-58,-58,-56,-39,-36,-41
-51,-52,-52,-55,-52,-53,-59,-62,-55,-39,-37,-45
-50,-53,-51,-57,-51,-53,-60,-60,-54,-37,-38,-41
-52,-52,-50,-57,-51,-52,-59,-60,-55,-36,-38,-40
-51,-52,-52,-55,-51,-49,-59,-60,-54,-39,-41,-41
-52,-53,-52,-58,-55,-51,-60,-59,-53,-39,-37,-41
-53,-51,-53,-55,-56,-52,-59,-58,-53,-37,-36,-41
-51,-52,-53,-57,-53,-51,-58,-61,-54,-41,-37,-41
-53,-56,-52,-58,-54,-51,-55,-61,-54,-38,-39,-40
-52,-53,-52,-57,-55,-51,-55,-62,-55,-36,-37,-40
-53,-53,-53,-55,-55,-50,-56,-62,-54,-39,-37,-41
-51,-53,-52,-57,-55,-50,-56,-61,-54,-37,-37,-40
-51,-53,-52,-56,-54,-50,-56,-60,-56,-40,-40,-47
-51,-52,-53,-57,-55,-45,-56,-60,-53,-43,-37,-39
-52,-52,-53,-58,-54,-45,-54,-60,-55,-38,-40,-45
-51,-53,-52,-59,-53,-54,-55,-63,-54,-39,-42,-41
-51,-51,-51,-59,-53,-53,-54,-61,-54,-39,-41,-40
-51,-51,-48,-57,-53,-53,-55,-62,-54,-40,-43,-46
-51,-54,-53,-57,-54,-52,-54,-61,-54,-39,-38,-39
-50,-52,-54,-57,-52,-53,-58,-63,-54,-39,-38,-48
-52,-54,-52,-52,-52,-53,-55,-61,-53,-39,-37,-40
-51,-51,-54,-58,-52,-53,-56,-61,-55,-39,-36,-43
-50,-46,-54,-58,-54,-45,-56,-63,-56,-49,-38,-40
-50,-53,-54,-57,-54,-50,-56,-62,-54,-39,-38,-40
-51,-51,-51,-60,-52,-50,-54,-63,-54,-41,-37,-41
-52,-53,-53,-59,-52,-50,-54,-62,-57,-38,-38,-39
-51,-53,-54,-57,-52,-50,-54,-63,-55,-39,-39,-41
-52,-53,-54,-55,-54,-49,-54,-63,-56,-39,-38,-41
-52,-52,-53,-56,-53,-52,-53,-62,-54,-38,-37,-41
-51,-48,-54,-56,-54,-51,-53,-62,-56,-39,-36,-41
-51,-53,-55,-57,-56,-45,-55,-64,-56,-39,-40,-41
-51,-54,-54,-56,-54,-45,-52,-60,-55,-38,-39,-41
-52,-54,-53,-56,-55,-50,-56,-58,-55,-41,-36,-41
-51,-53,-54,-58,-57,-50,-55,-59,-56,-39,-38,-40
-52,-52,-53,-56,-55,-51,-55,-60,-56,-38,-38,-44
-52,-48,-54,-58,-57,-52,-54,-56,-57,-38,-37,-41
-52,-55,-54,-58,-54,-50,-54,-60,-56,-38,-38,-40
-52,-52,-55,-57,-53,-54,-56,-58,-56,-39,-39,-41
-47,-51,-55,-58,-53,-54,-53,-58,-56,-39,-37,-40
-53,-52,-53,-59,-52,-54,-57,-57,-56,-39,-36,-43
-51,-47,-54,-56,-53,-52,-56,-61,-57,-39,-38,-43
-44,-53,-53,-55,-51,-53,-55,-60,-55,-40,-41,-49
-54,-53,-54,-59,-50,-52,-54,-59,-55,-39,-37,-43
-52,-54,-55,-58,-50,-47,-54,-58,-56,-39,-38,-51
-53,-53,-54,-58,-52,-48,-54,-58,-57,-40,-35,-43
-53,-51,-54,-58,-53,-46,-53,-59,-57,-44,-39,-49
-51,-54,-54,-57,-55,-54,-54,-58,-55,-40,-38,-50
-52,-52,-56,-56,-57,-52,-52,-58,-54,-39,-37,-44
-54,-53,-56,-57,-54,-52,-57,-60,-54,-39,-37,-43
-49,-51,-54,-60,-58,-47,-55,-61,-57,-44,-36,-50
-52,-53,-54,-61,-55,-51,-57,-60,-56,-39,-36,-40
-54,-52,-55,-59,-55,-50,-58,-59,-59,-39,-38,-40
-52,-47,-55,-61,-56,-50,-57,-58,-56,-38,-38,-45
-54,-52,-54,-59,-55,-49,-58,-59,-55,-40,-36,-39
-51,-53,-55,-56,-55,-49,-60,-59,-56,-39,-37,-39
-55,-53,-55,-56,-57,-53,-62,-58,-56,-47,-37,-38
-50,-51,-53,-55,-54,-53,-68,-60,-56,-47,-46,-44
-50,-51,-56,-57,-54,-53,-69,-59,-55,-46,-36,-40
-54,-52,-58,-58,-55,-53,-71,-59,-58,-46,-37,-45
-53,-52,-55,-60,-55,-47,-70,-60,-57,-39,-36,-47
-53,-53,-53,-59,-55,-52,-69,-59,-55,-39,-38,-44
-52,-47,-54,-53,-57,-54,-68,-59,-56,-39,-38,-39
-52,-52,-54,-61,-55,-51,-64,-60,-58,-38,-36,-40
-52,-48,-52,-60,-56,-52,-66,-59,-56,-38,-38,-39
-54,-54,-54,-61,-55,-55,-64,-59,-58,-39,-38,-40
-52,-52,-56,-61,-55,-48,-66,-59,-58,-39,-39,-38
-54,-54,-55,-58,-54,-56,-64,-58,-57,-40,-35,-43
-51,-52,-57,-62,-55,-54,-63,-57,-57,-38,-38,-44
-52,-53,-55,-62,-56,-54,-63,-59,-56,-38,-37,-45
-53,-51,-54,-62,-55,-56,-70,-60,-55,-41,-38,-40
-52,-53,-54,-61,-57,-50,-65,-61,-56,-39,-37,-42
-54,-53,-53,-57,-53,-49,-65,-60,-54,-38,-37,-46
-53,-51,-54,-60,-52,-52,-69,-61,-55,-41,-39,-40
-53,-52,-54,-59,-52,-56,-67,-62,-54,-40,-38,-41
-51,-53,-56,-58,-53,-52,-66,-62,-56,-39,-37,-40
-51,-52,-55,-56,-52,-52,-66,-62,-54,-38,-38,-40
-52,-47,-56,-58,-51,-53,-66,-61,-54,-39,-35,-40
-51,-52,-55,-56,-52,-52,-63,-64,-54,-38,-38,-40
-51,-51,-57,-59,-53,-50,-60,-62,-55,-38,-37,-47
-52,-54,-56,-57,-52,-52,-65,-57,-54,-39,-36,-40
-51,-53,-58,-57,-52,-53,-55,-59,-54,-41,-38,-40
-51,-48,-54,-58,-52,-46,-59,-59,-55,-39,-39,-38
-50,-53,-56,-57,-51,-52,-60,-56,-55,-40,-41,-46
-51,-52,-55,-57,-53,-52,-55,-58,-58,-40,-37,-39
-52,-52,-57,-58,-54,-51,-58,-57,-56,-40,-36,-40
-50,-53,-54,-57,-53,-51,-57,-59,-56,-40,-37,-39
-52,-53,-55,-57,-52,-53,-54,-59,-56,-41,-40,-40
-52,-53,-54,-57,-52,-52,-59,-58,-52,-39,-37,-40
-52,-53,-53,-56,-52,-53,-62,-58,-56,-40,-39,-48
-52,-53,-55,-58,-55,-51,-59,-60,-53,-38,-37,-45
-51,-51,-55,-59,-55,-50,-62,-57,-53,-38,-37,-41
-55,-52,-55,-57,-56,-50,-62,-59,-46,-37,-38,-44
-53,-53,-55,-57,-54,-50,-62,-58,-54,-38,-36,-42
-52,-52,-54,-58,-55,-51,-61,-59,-54,-38,-36,-47
-53,-53,-57,-59,-53,-50,-64,-60,-54,-39,-35,-41
-52,-54,-54,-58,-53,-49,-64,-61,-54,-38,-39,-42
-52,-53,-57,-56,-50,-55,-65,-61,-53,-41,-38,-45
-52,-53,-58,-56,-53,-53,-62,-60,-54,-42,-40,-40
-52,-53,-56,-55,-54,-47,-57,-62,-54,-42,-36,-39
-53,-53,-56,-57,-54,-53,-60,-62,-53,-42,-38,-44
-53,-52,-55,-58,-54,-52,-60,-58,-53,-41,-39,-40
-54,-53,-56,-58,-53,-52,-56,-58,-56,-42,-37,-38
-54,-52,-56,-58,-52,-54,-56,-60,-55,-40,-36,-40
-54,-53,-55,-61,-54,-53,-53,-57,-55,-38,-38,-47
-55,-53,-55,-58,-54,-53,-55,-59,-53,-37,-38,-40
-56,-52,-55,-56,-52,-47,-55,-58,-53,-39,-36,-41
-56,-47,-55,-54,-53,-51,-58,-59,-53,-41,-37,-45
-55,-52,-54,-53,-52,-52,-58,-57,-53,-39,-36,-40
-52,-50,-57,-55,-54,-53,-59,-58,-54,-40,-40,-39
-51,-53,-54,-56,-54,-49,-57,-58,-53,-39,-34,-37
-51,-54,-54,-55,-52,-52,-58,-57,-55,-38,-36,-48
-53,-53,-55,-59,-52,-50,-61,-59,-53,-40,-37,-41
-52,-52,-57,-57,-52,-50,-64,-57,-52,-39,-38,-48
-51,-53,-54,-60,-55,-52,-62,-59,-53,-37,-37,-38
-53,-54,-51,-57,-55,-49,-61,-59,-53,-40,-38,-40
-51,-51,-52,-57,-53,-51,-58,-59,-51,-39,-38,-46
-51,-52,-55,-59,-53,-52,-57,-58,-55,-41,-36,-37
-50,-54,-52,-57,-53,-50,-59,-57,-53,-40,-37,-38
-52,-51,-54,-58,-55,-51,-58,-58,-53,-41,-37,-37
-50,-53,-54,-60,-53,-50,-55,-60,-53,-40,-37,-41
-52,-52,-53,-59,-52,-51,-61,-59,-53,-38,-37,-46
-51,-52,-55,-59,-52,-53,-57,-57,-52,-38,-36,-41
-51,-52,-54,-57,-54,-50,-56,-60,-53,-41,-38,-39
-52,-47,-56,-56,-52,-52,-58,-59,-54,-38,-38,-38
-51,-52,-53,-57,-53,-49,-59,-57,-53,-39,-36,-40
-51,-52,-54,-58,-53,-51,-56,-58,-54,-39,-45,-40
-52,-47,-52,-57,-53,-53,-57,-57,-55,-41,-36,-41
-52,-54,-53,-56,-53,-48,-55,-58,-56,-40,-37,-44
-51,-55,-51,-57,-54,-47,-55,-59,-54,-45,-37,-44
-53,-52,-55,-57,-53,-48,-55,-59,-55,-40,-37,-45
-51,-52,-53,-57,-54,-52,-59,-61,-53,-40,-37,-50
-51,-53,-54,-58,-52,-53,-56,-60,-52,-39,-37,-48
-53,-51,-54,-59,-51,-54,-60,-58,-52,-39,-36,-50
-55,-54,-55,-58,-51,-51,-58,-57,-53,-42,-35,-51
-51,-52,-55,-57,-52,-53,-57,-58,-54,-39,-48,-51
-52,-54,-54,-58,-55,-53,-57,-57,-53,-39,-36,-48
-54,-52,-55,-56,-55,-53,-59,-60,-55,-39,-37,-43
-50,-54,-55,-58,-56,-48,-58,-58,-53,-39,-36,-43
-51,-52,-56,-61,-53,-53,-59,-61,-53,-39,-39,-43
-52,-53,-58,-58,-52,-52,-57,-62,-54,-47,-40,-45
-51,-53,-55,-55,-53,-53,-55,-61,-54,-39,-37,-51
-51,-52,-56,-57,-54,-47,-59,-59,-55,-39,-40,-51
-53,-53,-54,-58,-52,-48,-53,-58,-52,-39,-37,-49
-50,-52,-56,-59,-55,-53,-58,-58,-53,-39,-36,-49
-52,-51,-55,-59,-54,-51,-62,-58,-52,-44,-38,-50
-54,-52,-56,-58,-52,-51,-59,-58,-53,-40,-35,-49
-52,-52,-54,-57,-55,-54,-56,-59,-53,-43,-38,-44
-51,-54,-53,-59,-54,-48,-56,-59,-54,-39,-39,-47
-51,-52,-53,-62,-53,-48,-56,-58,-54,-40,-38,-46
-51,-53,-53,-60,-54,-51,-53,-59,-53,-41,-39,-41
-52,-54,-56,-60,-53,-51,-54,-60,-55,-38,-37,-41
-51,-53,-54,-60,-51,-53,-52,-59,-54,-40,-39,-40
-52,-51,-56,-60,-52,-49,-52,-58,-53,-41,-37,-41
-52,-54,-56,-56,-54,-50,-51,-58,-54,-40,-38,-45
-51,-53,-56,-59,-56,-50,-54,-59,-54,-40,-37,-46
-52,-52,-59,-57,-56,-45,-52,-58,-53,-40,-38,-41
-51,-51,-56,-59,-51,-46,-56,-60,-54,-40,-39,-42
-50,-53,-55,-60,-51,-45,-56,-59,-53,-40,-37,-43
-52,-51,-57,-59,-53,-50,-57,-61,-53,-39,-36,-46
-51,-53,-56,-59,-55,-51,-56,-59,-54,-39,-40,-41
-51,-48,-57,-55,-51,-54,-58,-58,-55,-40,-37,-41
-51,-53,-59,-58,-54,-54,-56,-57,-55,-39,-36,-46
-52,-53,-55,-57,-53,-54,-54,-58,-54,-39,-38,-40
-52,-53,-56,-60,-53,-52,-59,-58,-55,-38,-39,-45
-51,-54,-55,-59,-53,-54,-59,-58,-55,-38,-43,-41
-51,-53,-57,-56,-52,-52,-62,-58,-55,-40,-51,-41
-51,-53,-57,-56,-53,-54,-57,-59,-53,-51,-38,-41
-51,-53,-54,-57,-52,-52,-61,-60,-53,-41,-41,-41
-51,-52,-55,-59,-54,-48,-57,-60,-54,-39,-38,-49
-51,-53,-55,-58,-52,-53,-54,-59,-55,-40,-38,-41
-53,-52,-54,-55,-53,-46,-55,-60,-53,-40,-37,-41
-51,-54,-55,-57,-52,-50,-68,-58,-54,-38,-38,-41
-52,-53,-53,-57,-52,-51,-52,-61,-54,-38,-36,-42
-52,-54,-54,-55,-54,-45,-59,-61,-53,-39,-36,-41
-52,-54,-54,-59,-53,-50,-61,-59,-54,-39,-37,-42
-52,-49,-55,-57,-52,-45,-66,-60,-54,-39,-38,-41
-52,-48,-58,-55,-52,-50,-62,-61,-53,-41,-36,-42
-52,-53,-56,-58,-53,-51,-57,-58,-56,-38,-35,-41
-52,-54,-56,-55,-54,-50,-57,-57,-53,-37,-38,-41
-51,-51,-56,-60,-53,-50,-57,-58,-54,-38,-38,-41
-53,-52,-56,-62,-55,-50,-63,-56,-52,-41,-50,-48
-54,-52,-56,-59,-53,-50,-62,-57,-53,-39,-37,-42
-52,-48,-55,-59,-53,-51,-64,-57,-52,-39,-36,-41
-50,-52,-54,-60,-56,-52,-66,-57,-53,-40,-38,-41
-51,-52,-57,-58,-56,-49,-64,-61,-54,-40,-36,-41
-51,-53,-54,-60,-55,-49,-66,-59,-54,-40,-36,-41
-51,-53,-52,-58,-56,-49,-64,-59,-54,-38,-40,-41
-51,-51,-52,-55,-55,-53,-59,-59,-54,-39,-39,-40
-56,-48,-52,-53,-55,-51,-59,-59,-54,-39,-37,-46
-53,-53,-52,-55,-56,-52,-59,-57,-54,-38,-37,-44
-56,-48,-52,-57,-52,-53,-60,-58,-53,-38,-35,-44
-52,-53,-53,-56,-53,-53,-63,-58,-53,-45,-38,-44
-54,-54,-52,-57,-53,-55,-63,-57,-54,-39,-41,-51
-53,-55,-54,-56,-53,-55,-63,-58,-54,-38,-38,-51
-51,-52,-53,-57,-52,-48,-57,-58,-53,-39,-39,-42
